/home/prateek119/MusicData/EnglishSongs1/1812 Overture (Tchaikovsky)--BbT0E990IQ.mp3,,,
/home/prateek119/MusicData/Songs/Har Ghoont Mein Swag _ Tiger Shroff _ Disha Patani _ Badshah _ Ahmed Khan _ Bhushan Kumar-I5cPOd9aCUc.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Harrdy Sandhu - Backbone _ Jaani _ B Praak _ Zenith Sidhu _ Latest Romantic Song 2017-bqGtrvcR5ls.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Harrdy Sandhu - Kya Baat Ay _ Jaani _ B Praak _ Arvindr Khaira _ Official Music Video-G0Hx6uN2AJE.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Harrdy Sandhu - Yaarr Superstaar _ Varun _ Manjot _ Babbu _ DirectorGifty _ Meet Sehra-QXkJ_yR_G50.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs/HAULI HAULI - De De Pyaar De _ Ajay Devgn, Tabu, Rakul _ Neha Kakkar, Garry Sandhu,Tanishk B,Mellow-leyEatUq00E.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Hawayein – Jab Harry Met Sejal _ Anushka Sharma _Shah Rukh Khan_ Pritam _ Imtiaz Ali_ Arijit Singh-cs1e0fRyI18.mp3,,"=AI(""genre of A2"")",English
/home/prateek119/MusicData/Songs/Heartless - Badshah ft. Aastha Gill _ Gurickk G Maan _ O.N.E. ALBUM-Gv_XBMrPvRw.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/HIGH HEELS OFFICIAL VIDEO - JAZ DHAMI FT YO YO HONEY SINGH-Tkgad9gngOQ.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Hollaphonic feat.Aaron Camper - New Ones [ Official Lyric Video ]-ApAJ1C6BPCA.mp3,,Hard rock,"=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Honey Honey - Salman Khan (Full HD Video) _ Roop Johri _ Kunal Ganjawala-OTR2pFqeGuA.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs/Honge Juda Na Hum, Tum Se – Jalebi _ Varun & Rhea _ Jubin Nautiyal _ Samuel & Akanksha-EBgknXt8DmY.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Hook Up Song - Student Of The Year 2 _ Tiger Shroff & Alia _ Vishal and Shekhar _Neha Kakkar_Kumaar-zuaLWHiRXkg.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs/Humera Channa & Abbas Ali Khan, Phool Banro, Coke Studio Season 7, Episode 2-UOeZCNIAUvc.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Hum Kis Gali Ja Rahe Hai-k7t8MzSXX3M.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs/Humsafar (Video) _ Varun Dhawan, Alia Bhatt _ Akhil Sachdeva _ 'Badrinath Ki Dulhania' _ T-Series-jIqRbFQl-ds.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Ik Aarzu. Jal-RY2i_RsQmMw.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Ik Vaari Aa _ Raabta _ Sushant Singh Rajput & Kriti Sanon _ Pritam Arijit Singh Amitabh Bhattacharya-h2VbU22H1g8.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/In Conversation with Abhisek Lahiri _ Sarod Talk _ Music of India-85kNHLwT5tg.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/In Conversation with Sahana Banerjee _ Learning the Sitar _ Music of India-BYu6Kf0r4bk.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Indian Classical Music Artists support the Darbar Player _ Indian Classical Arts-i3YPQVU8DKM.mp3,,"=AI(""genre of A2"")",English
/home/prateek119/MusicData/Songs/Indian Ocean - Desert Rain-laz3TJMDFmE.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Indian Ocean - Maa Rewa-89D-4-ztyIM.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs/Intense Tani Avartanam _ Dr. Trichy Sankaran, Giridhar Udupa, & Lalgudi siblings _ Music of India-M4q3G5-d7x4.mp3",,Hard rock,"=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/INXS - Afterglow ft. Sona-UtsCw25G6hw.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs/ISHARE TERE Song _ Guru Randhawa, Dhvani Bhanushali _ DirectorGifty _ Bhushan Kumar-8nGFWWJLHio.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Ishq Di Baajiyaan - Soorma _ Diljit Dosanjh _ Taapsee Pannu _ Shankar Ehsaan Loy _ Gulzar-hC-RPSCZHvU.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Ishq di Booti. Abrar-ul-Haq-QLf2ewlaLMA.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Ishq Farzi - Jannat Zubair & Rohan Mehra _ Ramji Gulati _ Kumaar _ Zee Music Originals-HrxszyuVQeI.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Ishtehaar – Diljit Dosanjh _ Sonakshi Sinha _ Rahat Fateh Ali Khan _ Dhvani B _ Welcome To New York-anxOgp8cWgE.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Is Kadar Pyar Hai (Full video Song) by Sonu Nigam - 'Deewana'-VcbzW874Qag.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/I Wanna Be Free - Badshah Feat Major Lazer _ Lyrics Video-JircjTSlMrc.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Jaane Ye Kyun Kiya _ Official Music Video _ Farhan Akhtar & Rochak Kohli-XcviSYwazRo.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs/Jagga Jasoos - Galti Se Mistake Video Song _ Ranbir, Katrina _ Pritam, Arijit, Amit _ Amitabh B-05TA9jNnCdU.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Jaha Tum Rahoge _ Maheruh _ Amit Dolawat & Drisha More _ Altamash Faridi _ Kalyan Bhardhan-Mi3GdCyzHCY.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Janam Janam - Dilwale _ Shah Rukh Khan _ Kajol _ Pritam _ Arijit _ Full Song Video-cgmhimjsczk.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Janam Janam – Dilwale _ Shah Rukh Khan _ Kajol _ Pritam _ SRK Kajol Official New Song Video 2015-Z9S72lKj_Bw.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs/Jawad Ahmad, Mitti da Pehlwan, Coke Studio Pakistan, Season 7, Episode 5-MES-ylnUNq4.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Jee Lein - OK Jaanu _ Aditya Roy Kapur _ Shraddha Kapoor _ A.R. Rahman-3dA9eLXd1RI.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Jee Ve Sohaneya – Anushka Sharma _ Shah Rukh Khan _ Pritam _ Nooran Sisters_ Latest Sufi Hit 2017-1gGOn-w31ec.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Jimmy Choo Choo - Guri (Official Video) Ft Ikka _ Jaani _ B Praak _ Arvindr Khaira _GeetMP3-emQkjqVtjWw.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Jiyo Re Baahubali _ Baahubali 2 The Conclusion _ Prabhas & Anushka Shetty _ M.M.Kreem Manoj Daler-k-atPa3QUis.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Jugni – Dil Ke Sang _ Siddhanth _ Sugandha _ Clinton Cerejo _ Nakash Aziz-GA7EqMqZDxQ.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Jugni – Hatt Mullah _ Sugandha _ Siddhant _ Clinton Cerejo _ Bianca Gomes-FAVAzDxZ3bM.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Jugni – Joban Hai Shawaa _ Sugandha _ Siddhanth _ Clinton Cerejo _ Neha Kakkar-F9-bBGzH9rQ.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Jugni – Jugni Unplugged _ Sugandha _ Siddhant _ Clinton _ Javed Bashir _ Neha Kakkar-UC-jgSX_VWE.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Jungli Sher - DIVINE - Official Music Video - with Lyrics & English Translation-9Wsi7YTI2nY.mp3,,Hard rock,English
/home/prateek119/MusicData/Songs/Just Go To Hell Dil - Dear Zindagi _ Gauri Shinde _ Alia _ Shah Rukh _ Amit _ Kausar M _ Sunidhi C-1dOVj7NBbxE.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Kaara Fankaara - OK Jaanu _ Aditya Roy Kapur _ Shraddha Kapoor _ A.R. Rahman-Jd_tgOPK60Y.mp3,,"=AI(""genre of A2"")",English
/home/prateek119/MusicData/Songs/Kabhi Yaadon Me Aau Kabhi Khwabon Mein Aau - Full Video Song by Abhijeet (Tere Bina)-BrIkUBI_37I.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs/Kabir Singh - Bekhayali _ Shahid Kapoor,Kiara Advani _Sandeep Reddy Vanga _ Sachet-Parampara _ Irshad-bhVH0C-6f8Q.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Kailash Kher - Bam Lahiri-Tn3fQz9kZzc.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Kailash Kher - Tauba Tauba-ebceE8_aNoA.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Kala Chashma _ Baar Baar Dekho _ Sidharth M Katrina K _ Prem & Hardeep ft Badshah Neha K Indeep-k4yXQkG2s1E.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs/Kalank - First Class _ Varun Dhawan , Alia Bhatt, Kiara _ Arijit Singh _ Pritam _ Amitabh_ Abhishek-p3HR9QDMj18.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Kalpee - Colourful ( Official Music Video )-c9QPnl5Lr-M.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Kamariya – Mitron_ Jackky Bhagnani_ Kritika Kamra_ Darshan Raval _ Lijo-DJ Chetas _ Ikka-i0_m90T04uw.mp3,,Hard rock,"=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Kandisa - Indian Ocean (Full song)-bKWKDOiHVDw.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Kanna Re Kanna – Mere Pyare Prime Minister _ Rekha B_ Shankar Ehsaan Loy _ Rakeysh Omprakash Mehra-oiDwDYsx43A.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Kapoor & Sons – Kar Gayi Chull Lyric Video_ Sidharth _ Alia _ Badshah _ Amaal Mallik _ Fazilpuria-iwlUeXLPvf0.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Kapoor & Sons Mashup_ DJ Chetas_ Sidharth Malhotra_ Alia Bhatt_ Fawad Khan_ Rishi Kapoor-BTkKvRoLtXI.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Kareja (Kare Ja) - Official Full Song _ Badshah Feat. Aastha Gill _ Latest Hit 2018-rmCD_Hv2XmY.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Kar Gayi Chull - Kapoor & Sons _ Sidharth _ Alia _ Badshah _ Amaal _ Fazilpuria--sWXx1mbgtU.mp3,,"=AI(""genre of A2"")",English
/home/prateek119/MusicData/Songs/Kar Gayi Chull Remix By DJ Chetas - Kapoor & Sons _ Sidharth _ Alia _ Badshah _ Amaal _ Fazilpuria-BV0Dn93uc6g.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Kar Gayi Chull Remix - Kapoor & Sons_ Sidharth_ Alia_ Badshah_ Amaal_ Fazilpuria_DJ Paroma-whM68TX97TI.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs/Khayaal, Umair Jaswal-KOIUge8cnO4.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/King of the Jori _ Sukhvinder Singh ‘Pinky’ _ Dhamar Taal _ Music of India-O8FMSEDqNNA.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Kings of Tabla Duet _ Pandit Kumar Bose & Pandit Anindo Chatterjee _ Music of India-gXW8BQ_7nQ8.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/KK - Pyaar Ke Pal-NUqlCJTYu6I.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/KK - Yaaron-LCfvYo3ILG0.mp3,,Hard rock,"=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs/Koi Labda HD, Symt feat. Sanam Marvi-wUDpqMdMxTo.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs/Koka _ Khandaani Shafakhana _ Sonakshi Sinha, Badshah,Varun S _ Tanishk B, Jasbir Jassi, Dhvani B-UXf-jaznx80.mp3",,Hard rock,"=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Kuch is Tarah - Atif Aslam - must watch!!!!-o5K_S1wd_CE.mp3,,Hard rock,"=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Kyun Dil Mera - Mohit Chauhan _ Paharganj _ Lorena Franco _ Ajay Singha _ Karran Jeet-LnbD2ZdqZus.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Laila Main Laila _ Raees _ Shah Rukh Khan _ Sunny Leone _ Pawni Pandey _ Ram Sampath-95I5VaR7GeU.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs/Laili Jaan, Zeb & Haniya-2p9y_OsVV5s.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Le Chakk Main Aa Gya (Official Video) Parmish Verma _ Desi Crew _ Juke Dock -ort_c6NHhjU.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Leja Leja Re (Full Video Song) Ustad Sultan Khan & Shreya Ghoshal 'Ustad & The Divas'-TQR70KKYMmQ.mp3,,Hard Rock,"=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Leja Re _ Dhvani Bhanushali _ Tanishk Bagchi _ Rashmi Virag _Radhika Rao_ Vinay Sapru _ Siddharth-NNqLB7znMLU.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Let’s Nacho - Kapoor & Sons _ Sidharth _ Alia _ Fawad _ Badshah _ Benny Dayal _ Nucleya-TLnwqAarPkM.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Lift Teri Bandh Hai Song _ Judwaa 2 _ Varun _ Jacqueline _ Taapsee _ David Dhawan _ Anu Malik-eUhzDf9eRbM.mp3,,Hard rock,"=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Love Mashup 2016 – Kiran Kamath _ Bollywood Mashup _ Valentines Special-vHwfQoksjGI.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Love You Zindagi - Dear Zindagi _ Gauri Shinde _ Alia _ Shah Rukh _ Amit _ Kausar M _ Jasleen R-2ZBPjt9NQtk.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Lucky Ali - Kabhi Aisa Lagta Hai-Sj51hczJ5Gc.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs/Luka Chuppi - COCA COLA Song _ Kartik A, Kriti S _ Tony Kakkar Tanishk Bagchi Neha Kakkar Young Desi-_cPHiwPqbqo.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Maahi Ve (Full Video Song) - Faakhir Mantra-P85sXtTsLQ0.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs/Maari 2 - Rowdy Baby (Video Song) _ Dhanush, Sai Pallavi _ Yuvan Shankar Raja _ Balaji Mohan-x6Q7c9RyMzk.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs/Maaserati – Tanishk Bagchi, Vayu, Akasa _ Party Song of 2019 _ New Song Alert-4nDMgwSz9E0.mp3",,Hard rock,"=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Maeri- Euphoria- Video Song [High Quality] best video quality on youtube-palash sen-KLe3ObP2EL0.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Main Teri Hoon Song _ Dhvani Bhanushali _ Sachin - Jigar _ Radhika Rao & Vinay Sapru-atnyX5yjLj0.mp3,,"=AI(""genre of A2"")",English
/home/prateek119/MusicData/Songs/Main Wahi Hoon - RAFTAAR feat. KARMA _ The School Song-FN3t2hF314g.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Majestic Raag Tilak Kamod _ Anupama Bhagwat _ Music of India-avRJACXZz6U.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Major Lazer - Cold Water (feat. Justin Bieber & MØ) (Anirudh Remix) (Diwali Edition)-vIm218Mhn9A.mp3,,Hard rock,"=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Making of Brothers Anthem – Brothers _ Akshay Kumar _ Sidharth Malhotra-DFZI5QOyNqc.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Manma Emotion Jaage - Dilwale _ Varun Dhawan _ Kriti Sanon _ Pritam _ Full Song Video-9MVZ6WSGXX4.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Manma Emotion Jaage Lyric Video - Dilwale _ Varun Dhawan _ Kriti Sanon-vvjMncBZlBE.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Marz - Official Lyric Video _ The Yellow Diary _ Latest Hits 2018-q0CG1cjDBZ0.mp3,,Hard rock,"=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Marz - Official Video _ The Yellow Diary _ Latest Hit Song 2018-2zjboLjIt8w.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Masters of Dagarvani _ Ustad Bahauddin Dagar & Pelva Naik _ Raag Vardhani _ Music of India-dU5M38ofNiQ.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs/Meesha Shafi, Sunn Ve Balori, Coke Studio Season 7, Episode 3-GiKf47DGZmE.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Mellifluous Hindustani Violin _ Praveen Sheolikar _ Raag Gorakh Kalyan _ Music of India-bo4wSpAa1iY.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Mera Naam Mary Lyric Video_ Kareena Kapoor Khan_ Sidharth Malhotra-BYe5R5iAIa0.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs/Mera Naam Mary _ Official Song _ Brothers _ Kareena Kapoor Khan, Sidharth Malhotra-uUM87Kji6V4.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Mera Pyar Tera Pyar – Arijit Singh _ Jalebi _ Jeet Gaanguli _Rashmi Virag _ Varun _ Rhea-KGRGm95Jzek.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Mercy - Badshah Feat. Lauren Gottlieb _ Official Music Video _ Latest Hit Song 2017-Jyst8oIHOAY.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs/Mere Gully Mein _ Gully Boy _ Ranveer Singh,Alia Bhatt & Siddhant _ DIVINE _ Naezy _ Zoya Akhtar-pGmbUdf6lEM.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs/'Mere Rashke Qamar' _ Baadshaho _ Ajay Devgn, Ileana, Nusrat & Rahat Fateh Ali Khan, Tanisk Manoj-UGkLd1pxHQ0.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs/Milegi Milegi Video Song _ STREE _ Mika Singh _ Sachin-Jigar _ Rajkummar Rao, Shraddha Kapoor-1xYZeDReUz4.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Mile Ho Tum - Reprise Version _ Neha Kakkar _ Tony Kakkar _ Fever-N2-HsIYd0Go.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs/Millind Gaba Zindagi Di Paudi _ Bhushan Kumar _ Jannat Zubair, Nirmaan, Shabby _ Hindi New Song 2019-NzpkclSyDNs.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs/Miyan Ki Malhaar. Ayesha Omer, Fariha Pervez, Zara Madani-u7R4kdCi1zY.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Morning Dhrupad _ Ustad Wasifuddin Dagar & Sukhad Munde _ Raag Ahir Bhairav (Pt. 1) _ Music of India-tN5uq-EHPE0.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Morning Dhrupad _ Ustad Wasifuddin Dagar & Sukhad Munde _ Raag Ahir Bhairav (Pt. 2) _ Music of India-r0fraPaZS4w.mp3,,Hard rock,English
/home/prateek119/MusicData/Songs/Mr. Majnu First Look _ Akhil Akkineni _ BVSN Prasad _ Thaman S _ Venky Atluri-Ov_aiG2qLJs.mp3,,"=AI(""genre of A2"")",English
/home/prateek119/MusicData/Songs/Mungda _ Full Song _ मुंगडा _Total Dhamaal _ Sonakshi_ Jyotica _ Shaan _Subhro _Gourov-Roshin-ylW9gdva7Oo.mp3,,"=AI(""genre of A2"")",English
/home/prateek119/MusicData/Songs/Mungda _ मुंगडा _Total Dhamaal _ Sonakshi Sinha _ Jyotica _ Shaan _ Subhro _ Gourov-Roshin-iD63CfkizWM.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Mystical Tabla Solo _ Pandit Swapan Chaudhuri _ Heaven and Earth by Hetain Patel-rmj-SE1t7es.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Naah - Harrdy Sandhu Feat. Nora Fatehi _ Jaani _ B Praak _Official Music Video-Latest Hit Song 2017-8qs2dZO6wcc.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs/Nabeel Shaukat Ali, Bewajah, Coke Studio Season 8, Episode 1-o1VvgO7RNXg.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Naina Da Kya Kasoor _AndhaDhun_Ayushmann Khurrana_Tabu_Radhika Apte_Amit Trivedi_Sriram R-BJWTzYPWINw.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Nashe Si Chadh Gayi Song _ Befikre _ Ranveer Singh _ Vaani Kapoor _ Arijit Singh-Wd2B8OAotU8.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs/Nawabzaade - TERE NAAL NACHNA Song Feat. Athiya Shetty _ Badshah, Sunanda S _ Raghav Punit Dharmesh-94vimg-so20.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Neele neele ambar par remix-mpuYC0-SbWE.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs/Nindiya Re, Kaavish-nAIxCBm3ULk.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/OK Jaanu - Full Song Video _ Aditya Roy Kapur _ Shraddha Kapur _ A.R. Rahman _ Gulzar-eNTAj6J1mcU.mp3,,Hard rock,"=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Paharganj - Title Track _ Lorena Franco _ Ajay Singha _ Shellee _ Brijesh Shandilya; Shilpa Surroch-nENhJDA23Oc.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Pal – Jalebi _ Arijit Singh _ Shreya Ghoshal _ Varun Mitra _ Rhea Chakraborty _Javed – Mohsin-0uaE6BYAoWk.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs/Pal Pal Dil Ke Paas –Title _ Sunny Deol,Karan Deol,Sahher _Arijit Singh,Parampara,Sachet,Rishi Rich-lgTHGZF3BQw.mp3",,Hard rock,"=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Panchi. Jal featuring Quratulain Balouch-4HCdGGag3no.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Pani Pani Re _ Monali Thakur _ Maachis-sTSqPt5Va6o.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/pari hoon mein -suneetha rao-sGDGmE9iXgo.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/Parikrama - But It Rained-hnL3vh0-0wo.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
